ID,Tweet,A_Attr,S_Attr,D_label
chlarizzzzza_processed_30,based twitter ang negros hindi social media,2,0,1
chlarizzzzza_processed_31,heartbreaking infuriating street vendors trying make living,2,0,1
chlarizzzzza_processed_32,piss girl start actin goofy annoy even,2,0,1
chlarizzzzza_processed_33,hate fact josh try people paid,2,0,1
chlarizzzzza_processed_34,pics word,2,0,1
chlarizzzzza_processed_35,amp look top even reveal cleavage skin tight whatever still wants blame girls,2,0,1
chlarizzzzza_processed_36,grandpa grandpa kitchen dead wholesome man making large meals,2,0,1
chlarizzzzza_processed_37,reports coming unfinished venues poor services athletes corruption loaned,2,0,1
chlarizzzzza_processed_38,remember line long system favors,2,0,1
chlarizzzzza_processed_39,saw want feel way like felt reading,2,0,1
chlarizzzzza_processed_40,boo reporter,2,0,1
chlarizzzzza_processed_41,return bunny,2,0,1
chlarizzzzza_processed_42,now then now again,2,0,1
chlarizzzzza_processed_43,give chance char,2,0,1
chlarizzzzza_processed_44,exactly nine years today sir leonard team shot mercilessly afp forests leyte soldiers,2,0,1
chlarizzzzza_processed_45,let get clear displaced flattened mountains cemented rice corn fields lighting,2,0,1
chlarizzzzza_processed_46,imagine rich enough sharks aesthetic house,2,0,1
chlarizzzzza_processed_47,grab fruit basket even form defiance desperation basket holds,2,0,1
chlarizzzzza_processed_48,hate media frames poverty like see news disadvantaged kids persevering,2,0,1
chlarizzzzza_processed_49,fucking million tanga torch,2,0,1
chlarizzzzza_processed_50,tanga political nga inconvenience contingent,2,0,1
chlarizzzzza_processed_51,hello live nag comment ano ano,2,0,1
chlarizzzzza_processed_52,who athletes mag,2,0,1
chlarizzzzza_processed_53,bullshit tao hindi perfect tao japanese months before sea games okay,2,0,1
chlarizzzzza_processed_54,rosa declared shit happens police shot dead old girl bungled operation paints,2,0,1
chlarizzzzza_processed_55,shit right doctor told weeks,2,0,1
chlarizzzzza_processed_56,leave big drug lords alone arrest abandon build big sports penis import rice don,2,0,1
chlarizzzzza_processed_57,ano man,2,0,1
chlarizzzzza_processed_58,did even knowing one narcissistic think world revolves around,2,0,1
chlarizzzzza_processed_59,sorry call insecure,2,0,1
chlarizzzzza_processed_60,mad amp bitter sea games organizers contacted make woven bags made weavers,2,0,1
chlarizzzzza_processed_61,amazing ang breakdown ang,2,0,1
chlarizzzzza_processed_62,workers get beaten asking wage working conditions politicians propose increase,2,0,1
chlarizzzzza_processed_63,basics fresh char,2,0,1
chlarizzzzza_processed_64,tito boy handle people flirt james reid even get close,2,0,1
chlarizzzzza_processed_65,din,2,0,1
chlarizzzzza_processed_66,surprised many times woman sits car bed bathroom living room amp quickly,2,0,1
chlarizzzzza_processed_67,grow older realize actually red flag,2,0,1
chlarizzzzza_processed_68,made recycled materials cover medals podiums even shirts sported recycled,2,0,1
chlarizzzzza_processed_69,parents get today,2,0,1
chlarizzzzza_processed_70,sad girls easily trust boyfriend friends time fool hide,2,0,1
chlarizzzzza_processed_71,was riding grab friend saw message grab son share para gusto mag,2,0,1
chlarizzzzza_processed_72,lem see pic friend okay hold way cuter person pictures wait,2,0,1
chlarizzzzza_processed_73,shade but peace have now was worth left,2,0,1
chlarizzzzza_processed_74,yang,2,0,1
chlarizzzzza_processed_75,college excuse cheat distance excuse cheat alcohol excuse cheat temptation,2,0,1
chlarizzzzza_processed_76,another vanessa movie people think watch got right,2,0,1
chlarizzzzza_processed_77,are really questioning budget enough isn question,2,0,1
chlarizzzzza_processed_78,chinese evil imperialism africa black kids forced speak chinese,2,0,1
chlarizzzzza_processed_79,dog romeo got trouble going outside getting dirty bath dramatic starts crying,2,0,1
chlarizzzzza_processed_80,got exam better right,2,0,1
chlarizzzzza_processed_81,getting ready school hindi major,2,0,1
chlarizzzzza_processed_82,saddest video ever seen want ladies please stay safe protect,2,0,1
chlarizzzzza_processed_83,can afford chicken,2,0,1
chlarizzzzza_processed_84,tweets,2,0,1
chlarizzzzza_processed_85,sorry need see,2,0,1
chlarizzzzza_processed_86,sis character exactly jack jack,2,0,1
chlarizzzzza_processed_87,ang athletes timor myanmar ang thai team,2,0,1
chlarizzzzza_processed_88,bet know many arguments many times felt like,2,0,1
chlarizzzzza_processed_89,made rap album sexualizing women apologizing drugs created free vegan food food truck,2,0,1
chrissnjimenez_processed_1,din,3,1,2
chrissnjimenez_processed_2,hay,3,1,2
chrissnjimenez_processed_3,forgot last game laban,3,1,2
chrissnjimenez_processed_4,battle birds amp,3,1,2
chrissnjimenez_processed_5,alumni see buckets,3,1,2
chrissnjimenez_processed_6,sad bat may gusto korea,3,1,2
chrissnjimenez_processed_7,hoy,3,1,2
chrissnjimenez_processed_8,letting person piercings dyed hair tattoos affect chances getting employed,3,1,2
chrissnjimenez_processed_9,greetings bouncy student organizations coordinating council aims strengthen character relations,3,1,2
chrissnjimenez_processed_10,greetings bouncy student organizations coordinating council recognizes importance proper filing,3,1,2
chrissnjimenez_processed_11,may,3,1,2
chrissnjimenez_processed_12,hoy cute,3,1,2
chrissnjimenez_processed_13,game day approaching soon worry bouncy covered here sneak peek win,3,1,2
chrissnjimenez_processed_14,hays,3,1,2
chrissnjimenez_processed_15,amp may potato corner gusto,3,1,2
chrissnjimenez_processed_16,one last,3,1,2
chrissnjimenez_processed_17,save date,3,1,2
chrissnjimenez_processed_18,next,3,1,2
chrissnjimenez_processed_19,kami net data,3,1,2
chrissnjimenez_processed_20,one last let get,3,1,2
chrissnjimenez_processed_21,want cry time,3,1,2
chrissnjimenez_processed_22,baby,3,1,2
chrissnjimenez_processed_23,win again,3,1,2
chrissnjimenez_processed_24,sir,3,1,2
chrissnjimenez_processed_25,different years different stage designs know much thank,3,1,2
chrissnjimenez_processed_26,may gag order ang philippine media outlets philippine sea games embarrassment made fox news,3,1,2
chrissnjimenez_processed_27,just did drop,3,1,2
chrissnjimenez_processed_28,best din,3,1,2
chrissnjimenez_processed_29,solid,3,1,2
chrissnjimenez_processed_30,training seminar,3,1,2
chrissnjimenez_processed_31,win,3,1,2
chrissnjimenez_processed_32,psa consent not making say yes guilt tripping getting intoxicated take,3,1,2
chrissnjimenez_processed_33,see,3,1,2
chrissnjimenez_processed_34,laban,3,1,2
chrissnjimenez_processed_35,season finally join welcome season blast get chance win awesome prizes,3,1,2
chrissnjimenez_processed_36,gusto,3,1,2
chrissnjimenez_processed_37,choose help help better late never like greet,3,1,2
chrissnjimenez_processed_38,university full support competing enjoins,3,1,2
chrissnjimenez_processed_39,catch computer science pride tomorrow css general assembly rock amp only day left,3,1,2
chrissnjimenez_processed_40,community hurdled battles faith love support thanks,3,1,2
chrissnjimenez_processed_41,wow thanks best,3,1,2
chrissnjimenez_processed_42,hoy gusto,3,1,2
chrissnjimenez_processed_43,one loves love moon back hart hart,3,1,2
chrissnjimenez_processed_44,miss kayo enjoy day,3,1,2
chrissnjimenez_processed_45,want corgi,3,1,2
chrissnjimenez_processed_46,tigers ready,3,1,2
chrissnjimenez_processed_47,end day remind best today good,3,1,2
chrissnjimenez_processed_48,gusto,3,1,2
chrissnjimenez_processed_49,need reshape perception view step take lead,3,1,2
chrissnjimenez_processed_50,catch carlos party rest family anticipated rock roll event year grab,3,1,2
chrissnjimenez_processed_51,time break free ready looks take break laptops notebooks,3,1,2
chrissnjimenez_processed_52,release frozen think deserve tangled well,3,1,2
chrissnjimenez_processed_53,ate,3,1,2
chrissnjimenez_processed_54,speed,3,1,2
chrissnjimenez_processed_55,support relate,3,1,2
chrissnjimenez_processed_56,tweets,3,1,2
chrissnjimenez_processed_57,lah,3,1,2
chrissnjimenez_processed_58,ready rock amp set time machines trip back time get ready,3,1,2
chrissnjimenez_processed_59,let pray saints heaven may best fulfill journeys earth become saints well,3,1,2
chrissnjimenez_processed_60,thank,3,1,2
chrissnjimenez_processed_61,let wish director community development happy birthday keep great person,3,1,2
chrissnjimenez_processed_62,ready move beat sound get hyped present rock computer,3,1,2
chrissnjimenez_processed_63,one hour left before game are ready bouncy join twitter game grab chance win official,3,1,2
chrissnjimenez_processed_64,party miss chance relax make new friends early bird tickets,3,1,2
chrissnjimenez_processed_65,get see different side fellow css members join groove music year,3,1,2
chrissnjimenez_processed_66,love,3,1,2
DancingPancakee_processed_1,still believe types,2,0,1
DancingPancakee_processed_2,angry react,2,0,1
DancingPancakee_processed_3,hot,2,0,1
DancingPancakee_processed_4,waw exposed,2,0,1
DancingPancakee_processed_5,same,2,0,1
DancingPancakee_processed_6,bulk sir,2,0,1
DancingPancakee_processed_7,brother started ribbon dance looked shook,2,0,1
DancingPancakee_processed_8,mighty good point,2,0,1
DancingPancakee_processed_9,trading market listed trade sep,2,0,1
DancingPancakee_processed_10,nugget,2,0,1
DancingPancakee_processed_11,may lot progress lbs lbs,2,0,1
DancingPancakee_processed_12,mag order,2,0,1
DancingPancakee_processed_13,fat thing strutted way right heart,2,0,1
DancingPancakee_processed_14,don worry pesos,2,0,1
DancingPancakee_processed_15,april spent pesos,2,0,1
DancingPancakee_processed_16,color blind,2,0,1
DancingPancakee_processed_17,nephew,2,0,1
DancingPancakee_processed_18,still believe spent past couple months,2,0,1
DancingPancakee_processed_19,bye,2,0,1
DancingPancakee_processed_20,sad,2,0,1
DancingPancakee_processed_21,great ass year,2,0,1
DancingPancakee_processed_22,broke barrier,2,0,1
DancingPancakee_processed_23,lose somebody say last place,2,0,1
DancingPancakee_processed_24,hidden gem right,2,0,1
DancingPancakee_processed_25,going give someone random tweet feel like nice following,2,0,1
DancingPancakee_processed_26,strip,2,0,1
DancingPancakee_processed_27,reading black literature lit actually one highlights high school experiences,2,0,1
DancingPancakee_processed_28,stop watching,2,0,1
DancingPancakee_processed_29,players stop making weak excuses working hard choice skipping workouts choice eating bad choice,2,0,1
DancingPancakee_processed_30,ever bata blue,2,0,1
DancingPancakee_processed_31,miss sir,2,0,1
DancingPancakee_processed_32,word got use back scratcher scratch ass,2,0,1
DancingPancakee_processed_33,india mag,2,0,1
DancingPancakee_processed_34,minutes exam,2,0,1
DancingPancakee_processed_35,yes hello spent month,2,0,1
DancingPancakee_processed_36,bat,2,0,1
DancingPancakee_processed_37,one expected watch house,2,0,1
DancingPancakee_processed_38,nag charge phone nag cancel beses late uniform,2,0,1
DancingPancakee_processed_39,year break,2,0,1
DancingPancakee_processed_40,stressed,2,0,1
DancingPancakee_processed_41,rap industry boring,2,0,1
DancingPancakee_processed_42,waw,2,0,1
DancingPancakee_processed_43,sometimes even money,2,0,1
DancingPancakee_processed_44,first day surprise quiz discrete,2,0,1
DancingPancakee_processed_45,nga,2,0,1
DancingPancakee_processed_46,weird flex,2,0,1
DancingPancakee_processed_47,day old phone back,2,0,1
DancingPancakee_processed_48,damn wan buy,2,0,1
DancingPancakee_processed_49,waw,2,0,1
DancingPancakee_processed_50,case bad day,2,0,1
DancingPancakee_processed_51,can even translate,2,0,1
DancingPancakee_processed_52,want coffee,2,0,1
DancingPancakee_processed_53,tara,2,0,1
DancingPancakee_processed_54,chill jan,2,0,1
DancingPancakee_processed_55,attacked camera,2,0,1
DancingPancakee_processed_56,nun,2,0,1
DancingPancakee_processed_57,need study exam tomorrow cant afford fail mind,2,0,1
DancingPancakee_processed_58,health please take care watching someone love health issues actual,2,0,1
DancingPancakee_processed_59,stop snitching,2,0,1
DancingPancakee_processed_60,daw,2,0,1
DancingPancakee_processed_61,tweets,2,0,1
DancingPancakee_processed_62,want dog,2,0,1
DancingPancakee_processed_63,sleep,2,0,1
DancingPancakee_processed_64,incoming question mark,2,0,1
DancingPancakee_processed_65,din,2,0,1
DancingPancakee_processed_66,six months already yes next month yeah yes,2,0,1
DancingPancakee_processed_67,also great home country,2,0,1
DancingPancakee_processed_68,thank sir,2,0,1
DancingPancakee_processed_69,ang,2,0,1
DancingPancakee_processed_70,day,2,0,1
DancingPancakee_processed_71,sending prayers,2,0,1
danugh__processed_1,thoughts kill,2,1,2
danugh__processed_2,thesis,2,1,2
danugh__processed_3,wan wan girlfriend,2,1,2
danugh__processed_4,yes please,2,1,2
danugh__processed_5,deep talks real feelings,2,1,2
danugh__processed_6,light drone show monday,2,1,2
danugh__processed_7,breathe,2,1,2
danugh__processed_8,yes,2,1,2
danugh__processed_9,who needs hell,2,1,2
danugh__processed_10,sana understanding,2,1,2
danugh__processed_11,hello watch,2,1,2
danugh__processed_12,tell kids shakespeare,2,1,2
danugh__processed_13,active feature scam cos still counts open using takes less energy,2,1,2
danugh__processed_14,ang,2,1,2
danugh__processed_15,self friends ano,2,1,2
danugh__processed_16,ang daming para ang event ego,2,1,2
danugh__processed_17,lord saying favorites,2,1,2
danugh__processed_18,dub,2,1,2
danugh__processed_19,things hate about,2,1,2
danugh__processed_20,stop healing,2,1,2
danugh__processed_21,credits,2,1,2
danugh__processed_22,stuck love,2,1,2
danugh__processed_23,remind lumpsucker fish exist know exist welcome,2,1,2
danugh__processed_24,love life,2,1,2
danugh__processed_25,lab,2,1,2
danugh__processed_26,bat,2,1,2
danugh__processed_27,hurt,2,1,2
danugh__processed_28,love much mind amazes sometimes,2,1,2
danugh__processed_29,cute may morals,2,1,2
danugh__processed_30,babe,2,1,2
danugh__processed_31,sis,2,1,2
danugh__processed_32,bet,2,1,2
danugh__processed_33,miss chance make sure drop booth located tan lobby,2,1,2
danugh__processed_34,ang,2,1,2
danugh__processed_35,come,2,1,2
danugh__processed_36,saying need calm lacking empathy rude command stating obvious saying good good let,2,1,2
danugh__processed_37,download,2,1,2
danugh__processed_38,plenty time keep,2,1,2
danugh__processed_39,wait opening lights december let get,2,1,2
danugh__processed_40,ang daming gusto frozen,2,1,2
danugh__processed_41,different kind tired today,2,1,2
danugh__processed_42,another universe never needed never met make,2,1,2
danugh__processed_43,pure mean internet everywhere,2,1,2
danugh__processed_44,dec opening lights free food same night,2,1,2
danugh__processed_45,watched amp live well spent,2,1,2
